"timestamp","message","geoname","lat","long","category","geom","data_source","data_source_link","translation_ru","translation_en","translation_he","wikilat","wikilong","wikigeom","news_id"
"2026-03-01 14:40:12","סנטקום: הטבענו ספינה איראנית.   ‏״קורבטה איראנית מסדרת ג'מארן הותקפה על ידי כוחות אמריקאים במהלך תחילת מבצע ""זעם אפי"". הספינה שוקעת כעת לקרקעית מפרץ עומאן ברציף צ'אה בחאר. כפי שאמר הנשיא, אנשי הכוחות המזוינים של איראן, משמרות המהפכה והמשטרה ""חייבים להניח את כלי הנשק שלהם"". נטוש את הספינה ״.  ❗️⚠️ ללא צנזורה חדשות ישראל: https://t.me/News_il_h","Oman Gulf","24","57","security","0101000020E61000000000000000804C400000000000003840","🔞 חדשות ישראל | ללא צנזורה חדשות ישראל","https://t.me/News_il_h/96924","СЕНТКОМ: Мы потопили иранский корабль. «Иранский корвет класса «Джамаран» был атакован американскими силами в начале операции «Эпический гнев». Сейчас корабль тонет на дне Оманского залива у пирса Чах-Бахар. Как сказал президент, личный состав Вооруженных сил Ирана, Корпуса стражей исламской революции и полиции «должен сложить оружие». Покиньте корабль».","CENTCOM: We sank an Iranian ship. ""An Iranian Jamaran-class corvette was attacked by American forces at the start of Operation Epic Wrath. The ship is now sinking to the bottom of the Gulf of Oman at the Chabahar pier. As the president said, the personnel of the Iranian Armed Forces, the Islamic Revolutionary Guard Corps and the police ""must lay down their weapons."" Abandon ship.""","סנטקום: הטבענו ספינה איראנית. ‏״קורבטה איראנית מסדרת ג'מארן הותקפה על ידי כוחות אמריקאים במהלך תחילת מבצע ""זעם אפי"". הספינה שוקעת כעת לקרקעית מפרץ עומאן ברציף צ'אה בחאר. כפי שאמר הנשיא, אנשי הכוחות המזוי","0","0","0101000020E610000000000000000000000000000000000000",33214
"2026-03-01 14:25:27","Предупреждение для населения:  Попытка мошеннической рассылки от имени Командования тыла.  Национальное киберуправление Израиля предупреждает о распространении SMS-сообщений, маскирующихся под уведомления Командования тыла под названием «Oref Alert».  ","Tel Aviv","32.0853","34.7818","security","0101000020E6100000A301BC0512644140A52C431CEB0A4040","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174619","Предупреждение для населения: Попытка мошеннической рассылки от имени Командования тыла. Национальное киберуправление Израиля предупреждает о распространении SMS-сообщений, маскирующихся под уведомления Командования тыла под названием «Oref Alert».","Public warning: Attempted fraudulent distribution on behalf of the Home Front Command. The National Cyber ​​Directorate of Israel warns of the spread of SMS messages masquerading as notifications from the Home Front Command under the name ""Oref Alert"".","אזהרה לציבור: ניסיון הפצה הונאה מטעם פיקוד העורף. מערך הסייבר הלאומי של ישראל מזהיר מפני הפצת הודעות SMS המתחזות להודעות של פיקוד העורף בשם ""Oref Alert"".","0","0","0101000020E610000000000000000000000000000000000000",33213
"2026-03-01 14:25:18","Иранская атака в порту Абу-Даби. В Тегеране утверждают, что атаковали базу французского флота.   #интеллиньюз 💻","Abu Dhabi","24.4539","54.3773","security","0101000020E6100000F163CC5D4B304B4087A757CA32743840","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174617","Иранская атака в порту Абу-Даби. В Тегеране утверждают, что атаковали базу французского флота.","Iranian attack in the port of Abu Dhabi. Tehran claims to have attacked a French naval base.","תקיפה איראנית בנמל אבו דאבי. טהראן טוענת שתקפה בסיס של הצי הצרפתי.","0","0","0101000020E610000000000000000000000000000000000000",33212
"2026-03-01 14:11:04","︎ חילוץ הגופות נמשך כעת בזירת האסון בבית שמש  https://t.me/yediotnews25","בית שמש","31.7453","34.9883","accident","0101000020E61000008351499D807E414074B515FBCBBE3F40","חדשות 100שטח","https://t.me/yediotnews25/118609","Извлечение тел продолжается на месте катастрофы в Бейт-Шемеше","The extraction of bodies is currently continuing at the disaster scene in Beit Shemesh","חילוץ הגופות נמשך כעת בזירת האסון בבית שמש","0","0","0101000020E610000000000000000000000000000000000000",33211
"2026-03-01 14:10:57","לאחר התקיפות: פטריות עשן ענקיות בטהראן  https://t.me/yediotnews25","Tehran","35.6892","51.3890","security","0101000020E61000006F1283C0CAB149409C33A2B437D84140","חדשות 100שטח","https://t.me/yediotnews25/118604","После атак: огромные грибовидные облака дыма в Тегеране","After the attacks: huge mushroom clouds of smoke in Tehran","לאחר התקיפות: פטריות עשן ענקיות בטהראן","0","0","0101000020E610000000000000000000000000000000000000",33210
"2026-03-01 14:10:49","הנפילה בבית שמש: מניין הפצועים בבית החולים שערי צדק עלה ל-15 ובהם ילד בן 4 במצב קשה-בינוני  https://t.me/yediotnews25","Beit Shemesh","31.7465","34.9879","accident","0101000020E6100000F5DBD781737E4140C976BE9F1ABF3F40","חדשות 100שטח","https://t.me/yediotnews25/118603","Падение в Бейт-Шемеше: число раненых в больнице Шаарей Цедек возросло до 15, в том числе 4-летний ребенок в тяжелом состоянии","Fall in Beit Shemesh: The number of injured at Shaare Zedek Hospital has risen to 15, including a 4-year-old child in serious condition","הנפילה בבית שמש: מניין הפצועים בבית החולים שערי צדק עלה ל-15 ובהם ילד בן 4 במצב קשה-בינוני","0","0","0101000020E610000000000000000000000000000000000000",33209
"2026-03-01 14:10:36","הודעה משותפת לדוברות המשטרה, דוברות השב״כ ודובר צה״ל:  בצל מבצע ״שאגת הארי״: כוחות הבטחון עצרו הלילה שישה חשודים בהכוונת השב״כ, שתכננו לבצע פיגוע בטווח הזמן המיידי  הלילה, פעלו לוחמי יחידת מתיל״ן של מג״ב איו״ש, לוחמי יחידת דובדבן ולוחמי יחידת הגדעונים 33 מלהב, בהכוונת השב״כ, למעצר שישה חשודים אשר על פי החשד תכננו לבצע פיגוע בטווח הזמן המיידי. ","West Bank","31.9500","35.2000","security","0101000020E61000009A999999999941403333333333F33F40","חדשות ישראל בטלגרם","https://t.me/c/2335255539/39264","Совместное заявление пресс-службы полиции, пресс-службы ШАБАК и пресс-службы ЦАХАЛ: В тени операции «Рев льва»: силы безопасности арестовали сегодня ночью шесть подозреваемых под руководством ШАБАК, которые планировали совершить теракт в ближайшее время. Сегодня ночью бойцы подразделения Матилан пограничной полиции Иудеи и Самарии, бойцы подразделения Дувдеван и бойцы подразделения Гедеоним 33 из Лахава, под руководством ШАБАК, действовали для ареста шести подозреваемых, которые, как подозревается, планировали совершить теракт в ближайшее время.","Joint statement by the police spokesman, the Shin Bet spokesman and the IDF spokesman: In the shadow of Operation ""Lion's Roar"": The security forces arrested tonight six suspects under the direction of the Shin Bet, who planned to carry out an attack in the immediate future. Tonight, fighters of the Matilan unit of the Judea and Samaria Border Police, fighters of the Duvdevan unit and fighters of the Gedeonim 33 unit of Lahav, under the direction of the Shin Bet, acted to arrest six suspects who are suspected of planning to carry out an attack in the immediate future.","הודעה משותפת ל","0","0","0101000020E610000000000000000000000000000000000000",33208
"2026-03-01 14:10:26","Закрытие воздушного пространства Израиля продлено.  Согласно обновлённому NOTAM A0205/26, закрытие воздушного пространства Израиля продлено до 06.03.2026 10:00UTC (12:00 по израильскому времени).  Полёты запрещены для всех воздушных судов, кроме специально разрешённых прилётов и вылетов, а также военных рейсов по отдельному согласованию. ","Israel","31.0461","34.8516","security","0101000020E610000005A3923A016D41407958A835CD0B3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174615","Закрытие воздушного пространства Израиля продлено","Closure of Israeli airspace extended","סגירת המרחב האווירי של ישראל הוארכה","0","0","0101000020E610000000000000000000000000000000000000",33207
"2026-03-01 14:10:15","По данным источников OSINT, минувшей ночью четыре стратегических бомбардировщика B-2 атаковали цели в различных районах Тегерана после прямого вылета с территории США.  Согласно сообщениям, в настоящее время самолёты направляются обратно в Соединённые Штаты.  #интеллиньюз 💻","Tehran","35.6892","51.3890","security","0101000020E61000006F1283C0CAB149409C33A2B437D84140","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174613","По данным источников OSINT, минувшей ночью четыре стратегических бомбардировщика B-2 атаковали цели в различных районах Тегерана после прямого вылета с территории США. Согласно сообщениям, в настоящее время самолёты направляются обратно в Соединённые Штаты.","According to OSINT sources, four B-2 strategic bombers attacked targets in various areas of Tehran last night after a direct flight from the United States. According to reports, the planes are currently heading back to the United States.","על פי מקורות OSINT, ארבעה מפציצים אסטרטגיים B-2 תקפו מטרות באזורים שונים בטהרן אמש לאחר טיסה ישירה משטח ארה""ב. על פי הדיווחים, המטוסים עושים כעת את דרכם חזרה לארצות הברית.","0","0","0101000020E610000000000000000000000000000000000000",33206
"2026-03-01 13:58:50","תמונה עגומה: מתנדב מחזיק טלית ותפילין שחולצו מההריסות בבית שמש   (צילום: בני דקל)  https://t.me/yediotnews25","Beit Shemesh","31.7459","34.9875","general","0101000020E610000066666666667E41401E166A4DF3BE3F40","חדשות 100שטח","https://t.me/yediotnews25/118601","Мрачная картина: волонтер держит талит и тфилин, извлеченные из-под обломков в Бейт-Шемеше (Фото: Бени Декель)","A grim picture: a volunteer holding a tallit and tefillin rescued from the rubble in Beit Shemesh (Photo: Benni Dekel)","תמונה עגומה: מתנדב מחזיק טלית ותפילין שחולצו מההריסות בבית שמש (צילום: בני דקל)","0","0","0101000020E610000000000000000000000000000000000000",33205
"2026-03-01 13:58:39","נשיא איראן מאיים בנאום ראשון לאחר חיסול ח'אמנאי: ""מועצת המנהיגות החלה בעבודתה: נגרום לאויבינו לייאוש""  בנאום מוקלט ראשון לאחראמר נשיא איראן מסעוד פזשכיאן כי ""נגרום לאויבינו לייאוש על ידי השמדת בסיסיהם ויכולותיהם"", והוסיף כי הכוחות המזוינים של איראן תוקפים ""במלוא העוצמה"". פזשכיאן קרא לאיראנים לשמור על אחדות והבטיח כי ישראל תחוש בקרוב ב""כעס ח'אמנאי"".","Iran","32","53","politics","0101000020E61000000000000000804A400000000000004040","חדשות 100שטח","https://t.me/yediotnews25/118600","Президент Ирана угрожает в первой речи после ликвидации Хаменеи: ""Совет лидеров начал свою работу: мы заставим наших врагов отчаяться"". В первой записанной речи в качестве президента Ирана Масуд Пезешкиан заявил, что ""мы заставим наших врагов отчаяться, уничтожив их базы и возможности"", и добавил, что вооруженные силы Ирана наносят удары ""со всей силой"". Пезешкиан призвал иранцев сохранять единство и пообещал, что Израиль скоро почувствует ""гнев Хаменеи"".","Iranian President threatens in first speech after Khamenei's elimination: ""The Leadership Council has begun its work: we will make our enemies despair."" In his first recorded speech as Iranian President, Masoud Pezeshkian said that ""we will make our enemies despair by destroying their bases and capabilities,"" and added that the Iranian armed forces are attacking ""with full force."" Pezeshkian called on Iranians to maintain unity and promised that Israel will soon feel ""Khamenei's wrath.""","נשיא איראן מאיים בנאום ראשון לאחר חיסול ח'אמנאי: ""מועצת המנהיגות החלה בעבודתה: נגרום לאויבינו לייאוש"". בנאום מוקלט ראשון","0","0","0101000020E610000000000000000000000000000000000000",33204
"2026-03-01 13:58:33","נמצאו חלקי ירוט סמוך לבית ספר במרכז הארץ  https://t.me/yediotnews25","Tel Aviv","32.0853","34.7818","security","0101000020E6100000A301BC0512644140A52C431CEB0A4040","חדשות 100שטח","https://t.me/yediotnews25/118597","Обнаружены части перехвата возле школы в центре Израиля","Parts of an interception were found near a school in the center of the country","נמצאו חלקי ירוט סמוך לבית ספר במרכז הארץ","0","0","0101000020E610000000000000000000000000000000000000",33203
"2026-03-01 13:58:26","רחפן נפץ פגע בדירה שבה מתגוררים ישראלים בסמוך לאחד ממוקדי הנציגות הישראלית באבו דאבי. שני ישראלים נפגעו באורח קל מההדף.  https://t.me/yediotnews25","Abu Dhabi","24.4539","54.3773","security","0101000020E6100000F163CC5D4B304B4087A757CA32743840","חדשות 100שטח","https://t.me/yediotnews25/118596","Взрыв дрона со взрывчаткой в квартире с израильтянами в Абу-Даби. Двое израильтян получили легкие ранения.","Explosive drone hit an apartment where Israelis live near one of the Israeli representation centers in Abu Dhabi. Two Israelis were slightly injured by the blast.","מטוס נפץ פגע בדירה שבה מתגוררים ישראלים בסמוך לאחד ממוקדי הנציגות הישראלית באבו דאבי. שני ישראלים נפגעו באורח קל מההדף.","0","0","0101000020E610000000000000000000000000000000000000",33202
"2026-03-01 13:58:20","חילוץ גופה נוספת מההריסות בבית שמש   https://t.me/yediotnews25","בית שמש","31.7468","34.9866","accident","0101000020E6100000E71DA7E8487E41401EA7E8482EBF3F40","חדשות 100שטח","https://t.me/yediotnews25/118595","Извлечено еще одно тело из-под завалов в Бейт-Шемеш","Another body pulled from rubble in Beit Shemesh","חילוץ גופה נוספת מההריסות בבית שמש","0","0","0101000020E610000000000000000000000000000000000000",33201
"2026-03-01 13:58:15","דיווחים באיראן:   🔹תקיפות בטהרן  🔹התקפות כבדות על מטות ביטחוניים בכרמאן ","Tehran","35.6892","51.3890","security","0101000020E61000006F1283C0CAB149409C33A2B437D84140","חדשות ישראל בטלגרם","https://t.me/c/2335255539/39259","Сообщения в Иране: Атаки в Тегеране Тяжелые нападения на штабы безопасности в Кермане","Reports in Iran: Attacks in Tehran Heavy attacks on security headquarters in Kerman","דיווחים באיראן: תקיפות בטהרן התקפות כבדות על מטות ביטחוניים בכרמאן","0","0","0101000020E610000000000000000000000000000000000000",33200
"2026-03-01 13:58:08","В Израиле замечают подготовку к обстрелу из Ирана, военно-воздушные силы сейчас проводят ""охоту на пусковые установки"".  #интеллиньюз","Israel","31.0461","34.8516","security","0101000020E610000005A3923A016D41407958A835CD0B3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174610","В Израиле замечают подготовку к обстрелу из Ирана, военно-воздушные силы сейчас проводят ""охоту на пусковые установки"".","In Israel, preparations for shelling from Iran are noticed, the air force is now conducting a ""hunt for launchers"".","בישראל מבחינים בהכנות להפגזה מאיראן, חיל האוויר עורך כעת ""מצוד אחר משגרים"".","0","0","0101000020E610000000000000000000000000000000000000",33199
"2026-03-01 13:57:56","Компания Maersk объявила, что из-за роста региональной напряжённости полностью прекращает проход своих судов через пролив Баб-эль-Мандеб.  До дальнейшего уведомления корабли будут направляться в обход — вокруг мыса Доброй Надежды.  #интеллиньюз 💻","Bab-el-Mandeb Strait","12.6325","43.3932","international","0101000020E6100000C364AA6054B24540A4703D0AD7432940","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174607","Компания Maersk объявила, что из-за роста региональной напряжённости полностью прекращает проход своих судов через пролив Баб-эль-Мандеб. До дальнейшего уведомления корабли будут направляться в обход — вокруг мыса Доброй Надежды.","Maersk announces it will completely stop passage of its vessels through the Bab-el-Mandeb Strait due to increasing regional tensions. Until further notice, ships will be routed around the Cape of Good Hope.","חברת מארסק הודיעה כי תפסיק לחלוטין את מעבר כלי השיט שלה דרך מצר באב אל-מנדב עקב גוברות המתיחות האזורית. עד להודעה חדשה, הספינות יופנו לעקוף את כף התקווה הטובה.","0","0","0101000020E610000000000000000000000000000000000000",33198
"2026-03-01 13:56:39","Обновление от Командования тыла:  В продолжение к активированным сигналам предупреждения о проникновении вражеского БПЛА в районе Фаран  Инцидент завершен. ","Faran","29.7977","34.9577","security","0101000020E61000008AB0E1E9957A4140EA04341136CC3D40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174606","Обновление от Командования тыла: В продолжение к активированным сигналам предупреждения о проникновении вражеского БПЛА в районе Фаран Инцидент завершен.","Update from Home Front Command: Following the activated warning sirens about the infiltration of a hostile UAV in the Faran area, the incident is over.","עדכון מפיקוד העורף: בהמשך להפעלת התרעות על חדירת כלי טיס עוין באזור פארן, האירוע הסתיים.","0","0","0101000020E610000000000000000000000000000000000000",33197
"2026-03-01 13:55:47","Количество погибших в результате падения иранской ракеты в Бейт Шемеше увеличилось до 9.  #интеллиньюз 💻","Beit Shemesh","31.7475","34.9869","accident","0101000020E610000011363CBD527E41408FC2F5285CBF3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174604","Число погибших в результате падения иранской ракеты в Бейт-Шемеше возросло до 9. #intellinews 💻","The death toll from the fall of an Iranian missile in Beit Shemesh has risen to 9. #intellinews 💻","מספר ההרוגים כתוצאה מנפילת טיל איראני בבית שמש עלה ל-9. #intellinews 💻","0","0","0101000020E610000000000000000000000000000000000000",33196
"2026-03-01 13:55:14","Обновление Командования тыла - Инцидент завершен  (01/03/2026 15:45)  Инцидент завершен в Паран  Цофар - Цева Адом","Paran","29.9667","35.1500","security","0101000020E610000033333333339341400F0BB5A679F73D40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174603","Обновление Командования тыла - Инцидент завершен в Паран Цофар - Цева Адом","Home Front Command Update - Incident concluded in Paran Tsofar - Tzeva Adom","עדכון פיקוד העורף - האירוע הסתיים ב פארן צופר - צבע אדום","0","0","0101000020E610000000000000000000000000000000000000",33195
"2026-03-01 13:40:31","לידיה, נפצעה באורח קל מהפגיעה הישירה בבית שמש: ""הייתי בבית, לא הייתה הודעה לפני אלא מיד הייתה אזעקה. לא הספקנו לרדת למרחב המוגן, כל החלונות יצאו מהמקום, המון זכוכיות, רעש מטורף. בעלי נפצע בפנים"".  https://t.me/yediotnews25","Beit Shemesh","31.7459","34.9867","security","0101000020E61000004A7B832F4C7E41401E166A4DF3BE3F40","חדשות 100שטח","https://t.me/yediotnews25/118585","Лидия, слегка пострадавшая в результате прямого попадания в Бейт-Шемеше: «Я была дома, предварительного уведомления не было, сразу прозвучала сирена. Мы не успели спуститься в убежище, все окна вылетели, много стекла, безумный шум. Мой муж пострадал в лицо».","Lidia, lightly injured by a direct hit in Beit Shemesh: ""I was at home, there was no prior notification, but immediately there was an alarm. We didn't have time to go down to the protected area, all the windows came out of place, a lot of glass, crazy noise. My husband was injured in the face.""","לידיה, נפצעה באורח קל מהפגיעה הישירה בבית שמש: ""הייתי בבית, לא הייתה הודעה לפני אלא מיד הייתה אזעקה. לא הספקנו לרדת למרחב המוגן, כל החלונות יצאו מהמקום, המון זכוכיות, רעש מטורף. בעלי נפצע בפנים"".","0","0","0101000020E610000000000000000000000000000000000000",33194
"2026-03-01 13:40:16","התקפות כבדות על מטות ביטחוניים בכרמאן בכורדיסטן האיראנית","Kermanshah","34.3153","47.0651","security","0101000020E61000001C7C613255884740E3361AC05B284140","🔞 חדשות ישראל | ללא צנזורה חדשות ישראל","https://t.me/News_il_h/96899","Тяжелые нападения на штабы безопасности в Керманшахе в иранском Курдистане","Heavy attacks on security headquarters in Kermanshah in Iranian Kurdistan","התקפות כבדות על מטות ביטחוניים בכרמאן בכורדיסטן האיראנית","0","0","0101000020E610000000000000000000000000000000000000",33193
"2026-03-01 13:25:57","ראש עיריית בית שמש: ידוע על כ-20 מנותקי קשר, לא כולם בהכרח בזירת הפגיעה.  https://t.me/yediotnews25","Beit Shemesh","31.7456","34.9864","general","0101000020E61000002063EE5A427E4140C9E53FA4DFBE3F40","חדשות 100שטח","https://t.me/yediotnews25/118579","Мэр Бейт-Шемеша: Известно о примерно 20 людях, потерявших связь, не все из них обязательно находятся на месте происшествия.","The Mayor of Beit Shemesh: About 20 people are known to have lost contact, not all of them are necessarily at the scene of the incident.","ראש עיריית בית שמש: ידוע על כ-20 מנותקי קשר, לא כולם בהכרח בזירת הפגיעה.","0","0","0101000020E610000000000000000000000000000000000000",33192
"2026-03-01 13:25:52","תיעוד מפינוי הנרצחים מהזירה הקשה בבית שמש   https://t.me/yediotnews25","Bet Shemesh","31.7459","34.9862","security","0101000020E610000058A835CD3B7E41401E166A4DF3BE3F40","חדשות 100שטח","https://t.me/yediotnews25/118578","Документация об эвакуации убитых с тяжелой сцены в Бейт-Шемеше","Documentation of the evacuation of the murdered from the difficult scene in Beit Shemesh","תיעוד מפינוי הנרצחים מהזירה הקשה בבית שמש","0","0","0101000020E610000000000000000000000000000000000000",33191
"2026-03-01 13:25:44","דיווחים באיראן: נשיא איראן לשעבר אחמדינג'אד חוסל בתקיפה ישראלית/אמריקאית","Tehran","35.6892","51.3890","security","0101000020E61000006F1283C0CAB149409C33A2B437D84140","חדשות ישראל בטלגרם","https://t.me/c/2335255539/39257","Сообщения в Иране: Бывший президент Ирана Ахмадинежад был убит в результате израильской/американской атаки","Reports in Iran: Former Iranian President Ahmadinejad assassinated in Israeli/American attack","דיווחים באיראן: נשיא איראן לשעבר אחמדינג'אד חוסל בתקיפה ישראלית/אמריקאית","0","0","0101000020E610000000000000000000000000000000000000",33190
"2026-03-01 13:25:32","Пресс-секретарь ЦАХАЛа по работе с иностранными СМИ, подполковник Надав Шошани обвинил иранский режим в преднамеренных атаках по гражданским:  С начала операции «Рык льва» иранский режим целенаправленно наносит удары по мирным жителям — нам известно, что это их стратегия.  В ходе последнего обстрела они убили множество гражданских в Бейт-Шемеше. Иранский режим — террористический режим.","Beit Shemesh","31.7456","34.9867","security","0101000020E61000004A7B832F4C7E4140C9E53FA4DFBE3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174600","Пресс-секретарь ЦАХАЛа обвинил Иран в преднамеренных атаках на гражданских лиц в Бейт-Шемеше.","IDF Spokesperson accuses Iran of deliberately attacking civilians in Beit Shemesh.","דובר צה""ל מאשים את איראן בתקיפה מכוונת של אזרחים בבית שמש.","0","0","0101000020E610000000000000000000000000000000000000",33189
"2026-03-01 13:25:12","הפגיעה בבית שמש: פגיעה ישירה של טיל איראני, מיירטים שוגרו לאוויר והחטיאו. בצה""ל נפתח תחקיר של חיל האוויר ופיקוד העורף  בין היתר נבדק ע""י חה""א  נושא היירוט וההחטאה. פקע""ר בודקים האם המקלט היה תקין, הדלת היתה סגורה, והאם ניתן היה למנוע את התוצאה המזעזעת  ❗️⚠️ ללא צנזורה חדשות ישראל: https://t.me/News_il_h","Beit Shemesh","31.7453","34.9893","security","0101000020E610000066F7E461A17E414074B515FBCBBE3F40","🔞 חדשות ישראל | ללא צנזורה חדשות ישראל","https://t.me/News_il_h/96883","Удар в Бейт-Шемеше: Прямое попадание иранской ракеты, перехватчики были запущены в воздух и промахнулись. В ЦАХАЛе начато расследование ВВС и командования тыла, в том числе ВВС проверяют вопрос перехвата и промаха. Командование тыла проверяет, был ли бункер исправен, была ли дверь закрыта и можно ли было предотвратить ужасный результат","Strike in Beit Shemesh: A direct hit by an Iranian missile, interceptors were launched into the air and missed. The IDF has launched an investigation by the Air Force and the Home Front Command, including the Air Force examining the issue of interception and the miss. The Home Front Command is checking whether the bunker was in order, whether the door was closed, and whether the terrible result could have been prevented","פגיעה בבית שמש: פגיעה ישירה של טיל איראני, מיירטים שוגרו לאוויר והחטיאו. בצה""ל נפתח תחקיר של חיל האוויר ופיקוד העורף בין היתר נבדק ע""י חה""א נושא היירוט וההחטאה. פקע""ר בודקים האם המ","0","0","0101000020E610000000000000000000000000000000000000",33188
"2026-03-01 13:10:45","פעולות חילוץ דרמטיות בזירה הקשה בעיר שמש: כוחות הביטחון וההצלה פועלים כעת לחילוץ גופותיהם של שני נרצחים נוספים שאותרו מתחת להריסות המבנה שספג פגיעה ישירה.  https://t.me/yediotnews25","Shems","32.5439","34.9526","security","0101000020E6100000B515FBCBEE794140AF25E4839E454040","חדשות 100שטח","https://t.me/yediotnews25/118574","Драматические спасательные операции на тяжелой сцене в городе Шемс: силы безопасности и спасатели в настоящее время работают над извлечением тел двух дополнительных жертв, обнаруженных под обломками здания, получившего прямое попадание.","Dramatic rescue operations at the difficult scene in the city of Shems: security and rescue forces are currently working to extract the bodies of two additional victims found under the rubble of the building that took a direct hit.","פעולות חילוץ דרמטיות בזירה הקשה בעיר שמש: כוחות הביטחון וההצלה פועלים כעת לחילוץ גופותיהם של שני נרצחים נוספים שאותרו מתחת להריסות המבנה שספג פגיעה ישירה.","0","0","0101000020E610000000000000000000000000000000000000",33187
"2026-03-01 13:10:34","תושב בית שמש שהיה עד לאירוע הנפילה: ""זו הייתה פגיעה ישירה בתוך מקלט ציבורי. הם ירדו למקלט והטיל פגע בו. לדעתי המספרים של ההרוגים הרבה יותר גבוהים ממה שהותר לפרסום עד כה, חלקם הגדול של ההרוגים לצערי הם ילדים"".  https://t.me/yediotnews25","Beit Shemesh","31.7459","34.9869","security","0101000020E610000011363CBD527E41401E166A4DF3BE3F40","חדשות 100שטח","https://t.me/yediotnews25/118570","Житель Бейт-Шемеша, ставший свидетелем падения: ""Это было прямое попадание в общественный бункер. Они спустились в бункер, и ракета попала в него. Я думаю, что число погибших намного выше, чем было разрешено опубликовать до сих пор, большая часть погибших, к сожалению, дети"".","A resident of Beit Shemesh who witnessed the fall: ""It was a direct hit inside a public shelter. They went down to the shelter and the missile hit it. I think the numbers of dead are much higher than what has been cleared for publication so far, a large part of the dead, unfortunately, are children.""","תושב בית שמש שהיה עד לאירוע הנפילה: ""זו הייתה פגיעה ישירה בתוך מקלט ציבורי. הם ירדו למקלט והטיל פגע בו. לדעתי המספרים של ההרוגים הרבה יותר גבוהים ממה שהותר לפרסום עד כה, חלקם הגדול של ההרוגים לצערי הם ילדים"".","0","0","0101000020E610000000000000000000000000000000000000",33186
"2026-03-01 13:10:26","דוברות זק""א מחוז ירושלים - בית שמש: שמונה הרוגים מפגיעה ישירה  עדיין חשוב להדגיש - ברוב מוחלט של הפגיעות המרחב המוגן מציל חיים 🙏🏻  המשיכו להישמע להוראות פיקוד העורף. ","Jerusalem","31.7683","35.2137","security","0101000020E6100000DE9387855A9B41404D840D4FAFC43F40","חדשות ישראל בטלגרם","https://t.me/c/2335255539/39254","Пресс-служба ЗАКА, Иерусалимский округ - Бейт-Шемеш: Восемь погибших от прямого попадания. Важно подчеркнуть - в подавляющем большинстве случаев защищенное пространство спасает жизни 🙏🏻 Продолжайте следовать инструкциям командования тыла.","ZAKA Spokesperson Jerusalem District - Beit Shemesh: Eight fatalities from a direct hit. It is still important to emphasize - in the vast majority of cases, the protected space saves lives 🙏🏻 Continue to follow the instructions of the Home Front Command.","דוברות זק""א מחוז ירושלים - בית שמש: שמונה הרוגים מפגיעה ישירה  עדיין חשוב להדגיש - ברוב מוחלט של הפגיעות המרחב המוגן מציל חיים 🙏🏻  המשיכו להישמע להוראות פיקוד העורף.","0","0","0101000020E610000000000000000000000000000000000000",33185
"2026-03-01 13:10:21","Атака на иранский командный центр в Тегеране сегодня.  #интеллиньюз","Tehran","35.6892","51.3890","security","0101000020E61000006F1283C0CAB149409C33A2B437D84140","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174596","Атака на иранский командный центр в Тегеране сегодня.","Attack on Iranian command center in Tehran today.","תקיפה על מרכז הפיקוד האיראני בטהרן היום.","0","0","0101000020E610000000000000000000000000000000000000",33184
"2026-03-01 13:10:15","Пресс-служба ЗAKA, регион Иерусалим - Бейт-Шемеш:  Восемь погибших от прямого попадания в жилой комплекс в Бейт-Шемеше.  #интеллиньюз","Beit Shemesh","31.7463","34.9873","accident","0101000020E61000009FABADD85F7E41403B014D840DBF3F40","ИнтеллиНьюз - Израиль и Ближний Восток. Все о безопасности","https://t.me/intellinews_russian/174595","Пресс-служба ZAKA, регион Иерусалим - Бейт-Шемеш: Восемь погибших от прямого попадания в жилой комплекс в Бейт-Шемеше.","ZAKA press service, Jerusalem - Beit Shemesh region: Eight dead from a direct hit on a residential complex in Beit Shemesh.","דוברות זק""א, אזור ירושלים - בית שמש: שמונה הרוגים מפגיעה ישירה במתחם מגורים בבית שמש.","0","0","0101000020E610000000000000000000000000000000000000",33183
